doi,sources,ror_ids,year,datacite_client_id,datacite_publisher,datacite_resourceTypeGeneral,datacite_title,datacite_licenses,crossref_member,crossref_publisher,crossref_year,crossref_title,n_authors_total,n_authors_with_orcid
10.5281/zenodo.17192132,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 68,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17191856,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 60,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17191855,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 60,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17191233,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 53,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17191234,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 53,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17161663,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 45,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17161662,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 45,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17232042,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,GNPS Drug Library spectral files and metadata,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5061/dryad.qbzkh18wx,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2025,dryad.dryad,Dryad,Dataset,"Supplementary information: Integrative taxonomy unravels the true identity of Linnaeus’ <em>Termes fatalis</em> (Isoptera: Termitidae), the source of termites’ name",https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,13,1
10.5281/zenodo.17313802,datacite,https://ror.org/03kqpb082;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,MARTS-DB: A Database of Mechanisms And Reactions of Terpene Synthases V1.5,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,12,9
10.5281/zenodo.17313803,datacite,https://ror.org/03kqpb082;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,MARTS-DB: A Database of Mechanisms And Reactions of Terpene Synthases V1.0,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,12,9
10.5281/zenodo.17396558,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Molecular insight into 5′ RNA capping with dinucleoside polyphosphates by bacterial RNA polymerase,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17405856,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Light-Driven Radical Catch-and-Release with BODIPY Photocages,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,4
10.5281/zenodo.17405857,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Light-Driven Radical Catch-and-Release with BODIPY Photocages,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,4
10.14272/jmxnywpbxrdjju-uhfffaoysa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C18H25BF2N2S,,,,,,1,0
10.14272/pzzurdwhxbietm-uhfffaoysa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C18H25BF2N2S2,,,,,,1,0
10.14272/podinrjiuaeatc-uhfffaoysa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,"2,2-difluoro-4,6,10,12-tetramethyl-8-(methylsulfonylsulfanylmethyl)-3-aza-1-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-1(12),4,6,8,10-pentaene",,,,,,1,0
10.14272/podinrjiuaeatc-uhfffaoysa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,"1H nuclear magnetic resonance spectroscopy (1H NMR) (2,2-difluoro-4,6,10,12-tetramethyl-8-(methylsulfonylsulfanylmethyl)-3-aza-1-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-1(12),4,6,8,10-pentaene)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/podinrjiuaeatc-uhfffaoysa-n/chmo0000060,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,"fluorescence detection (fluorescence (FL) detection) (2,2-difluoro-4,6,10,12-tetramethyl-8-(methylsulfonylsulfanylmethyl)-3-aza-1-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-1(12),4,6,8,10-pentaene)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/podinrjiuaeatc-uhfffaoysa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,"13C nuclear magnetic resonance spectroscopy (13C NMR) (2,2-difluoro-4,6,10,12-tetramethyl-8-(methylsulfonylsulfanylmethyl)-3-aza-1-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-1(12),4,6,8,10-pentaene)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/podinrjiuaeatc-uhfffaoysa-n/chmo0000792,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,"ultraviolet-visible-near infrared spectrophotometry (UV-VIS-NIR) (2,2-difluoro-4,6,10,12-tetramethyl-8-(methylsulfonylsulfanylmethyl)-3-aza-1-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-1(12),4,6,8,10-pentaene)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/podinrjiuaeatc-uhfffaoysa-n/bfo0000015.2,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,"process (2,2-difluoro-4,6,10,12-tetramethyl-8-(methylsulfonylsulfanylmethyl)-3-aza-1-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-1(12),4,6,8,10-pentaene)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/umxqrypdgvgnew-ydwxautnsa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C30H28BF2IN2O2,,,,,,1,0
10.14272/umxqrypdgvgnew-ydwxautnsa-n/chmo0000470,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,mass spectrometry (MS) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/umxqrypdgvgnew-ydwxautnsa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,13C nuclear magnetic resonance spectroscopy (13C NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/umxqrypdgvgnew-ydwxautnsa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,1H nuclear magnetic resonance spectroscopy (1H NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/xuovaqvebltvlz-pwhkkfibsa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C31H31BF2N2O4S2,,,,,,1,0
10.14272/xuovaqvebltvlz-pwhkkfibsa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,13C nuclear magnetic resonance spectroscopy (13C NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/xuovaqvebltvlz-pwhkkfibsa-n/chmo0000060,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,fluorescence detection (fluorescence (FL) detection) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/xuovaqvebltvlz-pwhkkfibsa-n/chmo0000792,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,ultraviolet-visible-near infrared spectrophotometry (UV-VIS-NIR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/xuovaqvebltvlz-pwhkkfibsa-n/chmo0000470,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,mass spectrometry (MS) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/xuovaqvebltvlz-pwhkkfibsa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,1H nuclear magnetic resonance spectroscopy (1H NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/wrviwznjlazail-vomdnodzsa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C34H37BF2N2O2S2,,,,,,1,0
10.14272/wrviwznjlazail-vomdnodzsa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,1H nuclear magnetic resonance spectroscopy (1H NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/wrviwznjlazail-vomdnodzsa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,13C nuclear magnetic resonance spectroscopy (13C NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/wrviwznjlazail-vomdnodzsa-n/chmo0000060,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,fluorescence detection (fluorescence (FL) detection) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/wrviwznjlazail-vomdnodzsa-n/chmo0000470,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,mass spectrometry (MS) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/wrviwznjlazail-vomdnodzsa-n/chmo0000792,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,ultraviolet-visible-near infrared spectrophotometry (UV-VIS-NIR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/kdbwpyoltiigfp-uhfffaoysa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C12H12O5S2,,,,,,1,0
10.14272/kdbwpyoltiigfp-uhfffaoysa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,1H nuclear magnetic resonance spectroscopy (1H NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/kdbwpyoltiigfp-uhfffaoysa-n/chmo0000060,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,fluorescence detection (fluorescence (FL) detection) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/kdbwpyoltiigfp-uhfffaoysa-n/chmo0000470,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,mass spectrometry (MS) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/kdbwpyoltiigfp-uhfffaoysa-n/chmo0000792,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,ultraviolet-visible-near infrared spectrophotometry (UV-VIS-NIR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/kdbwpyoltiigfp-uhfffaoysa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,13C nuclear magnetic resonance spectroscopy (13C NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/gxalhtzphvtvih-uhfffaoysa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C15H18O3S2,,,,,,1,0
10.14272/gxalhtzphvtvih-uhfffaoysa-n/chmo0000060,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,fluorescence detection (fluorescence (FL) detection) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/gxalhtzphvtvih-uhfffaoysa-n/chmo0000498,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,high-resolution mass spectrometry (HRMS) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/gxalhtzphvtvih-uhfffaoysa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,13C nuclear magnetic resonance spectroscopy (13C NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/gxalhtzphvtvih-uhfffaoysa-n/chmo0000292,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,ultraviolet-visible spectrophotometry (UV-VIS) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/gxalhtzphvtvih-uhfffaoysa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,1H nuclear magnetic resonance spectroscopy (1H NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/bnagzzkqwcnhhr-uhfffaoysa-n.1,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,C17H22BF2N3O2S2,,,,,,1,0
10.14272/bnagzzkqwcnhhr-uhfffaoysa-n/chmo0000593,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,1H nuclear magnetic resonance spectroscopy (1H NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/bnagzzkqwcnhhr-uhfffaoysa-n/bfo0000015.2,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,process (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/bnagzzkqwcnhhr-uhfffaoysa-n/chmo0000595,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,13C nuclear magnetic resonance spectroscopy (13C NMR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/bnagzzkqwcnhhr-uhfffaoysa-n/chmo0000792,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,ultraviolet-visible-near infrared spectrophotometry (UV-VIS-NIR) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.14272/bnagzzkqwcnhhr-uhfffaoysa-n/chmo0000060,datacite,https://ror.org/04nfjn472,2025,tib.kit-ioc,chemotion-repository,Dataset,fluorescence detection (fluorescence (FL) detection) (),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5281/zenodo.17437001,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Experimental raw data (oleic acid-capped InP/ZnS QDs in toluene),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.17437002,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Experimental raw data (oleic acid-capped InP/ZnS QDs in toluene),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.17485795,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Quenching in an Azaphthalocyanine-Ferrocene Supramolecular Dyad,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.17452748,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Solvation Strategies for Free-Energy Calculations in Halogen-Bonded Complex: Implicit, Explicit, and Machine Learning Approaches",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.17452749,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Solvation Strategies for Free-Energy Calculations in Halogen-Bonded Complex: Implicit, Explicit, and Machine Learning Approaches",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.17515528,datacite,https://ror.org/04nfjn472;https://ror.org/04qxnmv42,2025,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Three Conformations of Poly-Glutamic Acid Monitored by Vibrational Optical Activity"".",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.17515527,datacite,https://ror.org/04nfjn472;https://ror.org/04qxnmv42,2025,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Three Conformations of Poly-Glutamic Acid Monitored by Vibrational Optical Activity"".",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.17452336,datacite,https://ror.org/024d6js02;https://ror.org/02p1jz666;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Data described in the article ""Targeting galectin-4 with glycoconjugates of varying architectures: a multivalency étude with accent on anti-tumor effect and protection against apoptosis""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,13,0
10.5281/zenodo.17452337,datacite,https://ror.org/024d6js02;https://ror.org/02p1jz666;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Data described in the article ""Targeting galectin-4 with glycoconjugates of varying architectures: a multivalency étude with accent on anti-tumor effect and protection against apoptosis""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,13,0
10.5281/zenodo.17559338,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Simulation data: Molecular Symmetry Directs Ligand Orientation and Thermodynamics in Galectin-3,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.17559339,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Simulation data: Molecular Symmetry Directs Ligand Orientation and Thermodynamics in Galectin-3,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.57680/asep.0640983,datacite,https://ror.org/04nfjn472,2025,igeg.asep,ASEP Repository,Dataset,Draft assembly genomu Embiratermes neotenicus,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.17611850,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Raw data for main figures in ""Transient formation of supramolecular complexes between hyaluronan and oligopeptides at submicromolar concentration""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.17611849,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Raw data for main figures in ""Transient formation of supramolecular complexes between hyaluronan and oligopeptides at submicromolar concentration""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.17532940,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Data for Dynamics of the Electrolyte-to-Metal Transition in Aqueous Solutions of Alkali Metals,https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,,,,,8,8
10.5281/zenodo.17532941,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Data for Dynamics of the Electrolyte-to-Metal Transition in Aqueous Solutions of Alkali Metals,https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,,,,,8,8
